,PERIOD,PRIMARY_LABEL,SECONDARY_LABEL,ACCOUNT,CATEGORY,SUBCATEGORY,BASE_TOKEN_ADDRESS,VALUE_BASE_TOKEN,VALUE_USD,TOKEN_PRICE,QTY,QTY_USD,LAG_QTY,LAG_PRICE
216,2021-07-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20065.200783869983,44494181.434216015,2217.48,607701.6766409527,1347566313.91778,587636.4758570828,2327.45
217,2021-07-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2433.703174249072,5652518.992510893,2322.6,610135.3798152017,1417100433.1587875,607701.6766409527,2217.48
218,2021-07-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,386.4646269569776,897123.5264328495,2321.36,610521.8444421587,1417240988.8142495,610135.3798152017,2322.6
219,2021-07-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,99.30529458207326,210999.917716206,2124.76,610621.1497367407,1297423394.1146374,610521.8444421587,2321.36
220,2021-07-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,100.81172778992745,217579.9358544446,2158.28,610721.9614645307,1318108994.9896674,610621.1497367407,2124.76
221,2021-07-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,103.69711602394987,220126.1639533204,2122.78,610825.6585805546,1296648491.5216298,610721.9614645307,2158.28
222,2021-07-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,104.06201895596064,222678.151883102,2139.86,610929.7205995106,1307304071.9220688,610825.6585805546,2122.78
223,2021-07-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,104.6683076399412,213100.48762261472,2035.96,611034.3889071505,1244041574.439402,610929.7205995106,2139.86
224,2021-07-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,107.86988854611228,209408.8933334532,1941.31,611142.2587956965,1186416578.4226737,611034.3889071505,2035.96
225,2021-07-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,106.73379242395303,213267.9926560733,1998.13,611248.9925881205,1221354949.5601013,611142.2587956965,1941.31
226,2021-07-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,106.90854841592736,204423.0426825472,1912.13,611355.9011365364,1168991959.2402053,611248.9925881205,1998.13
227,2021-07-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28938.82039132891,54362731.65792701,1878.54,640294.7215278653,1202819246.178956,611355.9011365364,1912.13
228,2021-07-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8394.821077033997,15949068.719624575,1899.87,648689.5426048993,1232425801.30877,640294.7215278653,1878.54
229,2021-07-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,362.2973196158685,690487.969563099,1905.86,649051.8399245151,1237001939.6385362,648689.5426048993,1899.87
230,2021-07-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,106.09645676692244,193411.71875696423,1822.98,649157.936381282,1183401934.8643496,649051.8399245151,1905.86
231,2021-07-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,109.52616350810584,195626.871165098,1786.12,649267.4625447901,1159669600.2005005,649157.936381282,1822.98
232,2021-07-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,112.1694346239342,223723.059051783,1994.51,649379.631979414,1295194169.779261,649267.4625447901,1786.12
233,2021-07-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,111.81783067603764,226347.2437459692,2024.25,649491.44981009,1314733067.2780747,649379.631979414,1994.51
234,2021-07-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,20143.72321214909,42671456.06645603,2118.35,669635.1730222391,1418521668.77166,649491.44981009,2024.25
235,2021-07-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1040.2264606829738,2285481.556766562,2197.1,670675.399482922,1473540920.203928,669635.1730222391,2118.35
236,2021-07-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,562.660020943967,1233564.5767171343,2192.38,671238.059503866,1471608896.8950858,670675.399482922,2197.1
237,2021-07-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,115.16205043500344,257944.5670463381,2239.84,671353.221554301,1503723799.7661855,671238.059503866,2192.38
238,2021-07-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,115.63544997187394,264051.2373017748,2283.48,671468.8570042729,1533285705.592117,671353.221554301,2239.84
239,2021-07-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8531.558998317994,19608593.939374145,2298.36,680000.4160025909,1562885756.123715,671468.8570042729,2283.48
240,2021-07-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2003.7561147339425,4769300.229167435,2380.18,682004.1721173249,1623292690.3902142,680000.4160025909,2298.36
241,2021-07-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8756.44010020188,21507042.787709847,2456.14,690760.6122175268,1696604770.091956,682004.1721173249,2380.18
242,2021-07-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,500.64066762096456,1274110.47346865,2544.96,691261.2528851477,1759232238.1425855,690760.6122175268,2456.14
243,2021-08-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,8917.775758679974,22854475.71434504,2562.8,700179.0286438277,1794418814.6084015,691261.2528851477,2544.96
244,2021-08-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,118.65539449100172,310006.2029708606,2612.66,700297.6840383187,1829639747.1795533,700179.0286438277,2562.8
245,2021-08-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9719.461994494965,24470689.463539965,2517.7,710017.1460328137,1787610168.566815,700297.6840383187,2612.66
246,2021-08-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,23703.81380662999,64580803.67802534,2724.49,733720.9598394437,1999015417.8729656,710017.1460328137,2517.7
247,2021-08-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7289.533101745904,20611154.845186543,2827.5,741010.4929411896,2095207168.7912133,733720.9598394437,2724.49
248,2021-08-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2652.277220408071,7646621.317525284,2883.04,743662.7701615976,2144009512.8866923,741010.4929411896,2827.5
249,2021-08-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5565.951389805977,17547329.670530114,3152.62,749228.7215514036,2362033452.137386,743662.7701615976,2883.04
250,2021-08-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2494.159880054058,7517522.586476934,3014.05,751722.8814314577,2265730350.7784853,749228.7215514036,3152.62
251,2021-08-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2846.8144862970958,8977372.546248164,3153.48,754569.6959177548,2379520444.682721,751722.8814314577,3014.05
252,2021-08-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,2494.891784813031,7837702.541990136,3141.5,757064.5877025678,2378318402.2676167,754569.6959177548,3153.48
253,2021-08-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,127.84994664607594,405026.0739758357,3167.98,757192.4376492138,2398770498.623956,757064.5877025678,3141.5
254,2021-08-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1247.585060647015,3802002.996471172,3047.49,758440.0227098608,2311338384.808073,757192.4376492138,3167.98
255,2021-08-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,7967.580344701922,26403445.80109392,3313.86,766407.6030545627,2539767499.458393,758440.0227098608,3047.49
256,2021-08-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4927.65562536894,16090618.849410975,3265.37,771335.2586799316,2518695013.6356883,766407.6030545627,3313.86
257,2021-08-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,4929.338745358029,16186173.877807437,3283.64,776264.5974252897,2548973482.689578,771335.2586799316,3265.37
258,2021-08-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,10689.39018147606,33733684.42860397,3155.81,786953.9876067657,2483477263.6293077,776264.5974252897,3283.64
259,2021-08-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51873.97227662497,156448269.20824152,3015.93,838827.9598833907,2529846409.0511146,786953.9876067657,3155.81
260,2021-08-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,15812.352732970923,47907159.445664,3029.73,854640.3126163617,2589329394.343169,838827.9598833907,3015.93
261,2021-08-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32552.236139667973,103267737.36239848,3172.37,887192.5487560296,2814503025.8971653,854640.3126163617,3029.73
262,2021-08-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9733.092408071045,31962307.497016344,3283.88,896925.6411641006,2945396174.5059667,887192.5487560296,3172.37
263,2021-08-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32033.38898058401,103220228.31046644,3222.27,928959.0301446846,2993356814.064313,896925.6411641006,3283.88
264,2021-08-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,21770.756960776027,70528326.54256041,3239.59,950729.7871054608,3079974711.00898,928959.0301446846,3222.27
265,2021-08-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,22729.385584396012,75561796.73062196,3324.41,973459.1726898566,3236177408.281886,950729.7871054608,3239.59
266,2021-08-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,138.06671968406286,439681.7528370792,3184.56,973597.2394095408,3100478824.734047,973459.1726898566,3324.41
267,2021-08-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,136.65071436397335,440363.7595736223,3222.55,973733.8901239048,3137906147.618789,973597.2394095408,3184.56
268,2021-08-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,140.2809267730797,435323.98039002414,3103.23,973874.1710506778,3022155543.8295946,973733.8901239048,3222.55
269,2021-08-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,142.06133812309943,463490.7423738055,3262.61,974016.2323888008,3177835099.9540257,973874.1710506778,3103.23
270,2021-08-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,32146.21955491009,103988841.25159204,3234.87,1006162.4519437108,3254804730.919152,974016.2323888008,3262.61
271,2021-08-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51349.60725721499,165912635.0323519,3231.04,1057512.059200926,3416863763.76056,1006162.4519437108,3234.87
272,2021-08-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,152.4962260939912,493904.7770732187,3238.8,1057664.55542702,3425563962.1170325,1057512.059200926,3231.04
273,2021-08-31T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,155.88988059488196,530942.2265204967,3405.88,1057820.4453076147,3602809498.264299,1057664.55542702,3238.8
274,2021-09-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,155.82145753397174,593366.552074789,3807.99,1057976.2667651486,4028763044.079018,1057820.4453076147,3405.88
275,2021-09-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51357.48546848892,196833212.38138533,3832.61,1109333.7522336375,4251643632.1481614,1057976.2667651486,3807.99
276,2021-09-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12961.116487794068,50879381.21749513,3925.54,1122294.8687214316,4405613398.960729,1109333.7522336375,3832.61
277,2021-09-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,166.46807441101762,647246.1847982218,3888.11,1122461.3367958425,4364253148.209284,1122294.8687214316,3925.54
278,2021-09-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,57768.92214814408,227179174.793684,3932.55,1180230.2589439866,4641314504.810175,1122461.3367958425,3888.11
279,2021-09-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,6567.695718670953,25733676.7188109,3918.22,1186797.9546626576,4650135481.918318,1180230.2589439866,3932.55
280,2021-09-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,166.34779161300725,568086.0257480004,3415.05,1186964.302454271,4053542441.096457,1186797.9546626576,3918.22
281,2021-09-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,162.3580988868762,568920.6378904918,3504.11,1187126.6605531576,4159822402.510925,1186964.302454271,3415.05
282,2021-09-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,164.98749636498528,566763.3976380338,3435.19,1187291.648049523,4078572396.46324,1187126.6605531576,3504.11
283,2021-09-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,12975.40814760793,41682071.37929424,3212.39,1200267.0561971306,3855725888.6571,1187291.648049523,3435.19
284,2021-09-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,59699.45569786602,194619628.58048624,3259.99,1259966.5118949965,4107478229.112569,1200267.0561971306,3212.39
285,2021-09-12T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,181.9083236559553,621351.5374445926,3415.74,1260148.4202186526,4304339364.87766,1259966.5118949965,3259.99
286,2021-09-13T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,184.91801980007295,609217.9637719345,3294.53,1260333.3382384526,4152205992.826729,1260148.4202186526,3415.74
287,2021-09-14T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,9785.263840824153,33262166.70036786,3399.21,1270118.6020792767,4317399853.3738985,1260333.3382384526,3294.53
288,2021-09-15T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,183.9244061030335,658224.9860734143,3578.78,1270302.5264853798,4546133275.735348,1270118.6020792767,3399.21
289,2021-09-16T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,190.0559873321342,676576.508183918,3559.88,1270492.582472712,4522801134.492958,1270302.5264853798,3578.78
290,2021-09-17T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,195.8105460640674,665877.2591563888,3400.62,1270688.393018776,4321128363.067511,1270492.582472712,3559.88
291,2021-09-18T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,28133.746576949223,96707784.49600255,3437.43,1298822.139595725,4464610187.310534,1270688.393018776,3400.62
292,2021-09-19T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,198.82355875079256,658612.9795399379,3312.55,1299020.963154476,4303071891.49736,1298822.139595725,3437.43
293,2021-09-20T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,199.54736429907783,593318.1692177341,2973.32,1299220.510518775,3862998328.335685,1299020.963154476,3312.55
294,2021-09-21T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,202.76549606103737,558105.9449431235,2752.47,1299423.2760148365,3576623584.532556,1299220.510518775,2973.32
295,2021-09-22T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,201.8053982408818,618888.7231092067,3066.76,1299625.0814130772,3985638214.674369,1299423.2760148365,2752.47
296,2021-09-23T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,203.0846515342339,635616.3732183606,3129.81,1299828.1660646114,4068215192.430681,1299625.0814130772,3066.76
297,2021-09-24T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,198.18750288207855,579343.690299921,2923.21,1300026.3535674934,3800250037.012033,1299828.1660646114,3129.81
298,2021-09-25T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,201.0695147079577,591007.6459713943,2939.32,1300227.4230822013,3821784469.213976,1300026.3535674934,2923.21
299,2021-09-26T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,202.6604536612111,620157.2010395989,3060.08,1300430.0835358624,3979420090.0264215,1300227.4230822013,2939.32
300,2021-09-27T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,202.16502495012196,595895.5625922309,2947.57,1300632.2485608126,3833704596.890394,1300430.0835358624,3060.08
301,2021-09-28T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14600.91229356408,40741801.627469465,2790.36,1315233.1608543766,3669974002.721618,1300632.2485608126,2947.57
302,2021-09-29T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,202.93535544790484,578400.2620369549,2850.17,1315436.0962098246,3749216498.334356,1315233.1608543766,2790.36
303,2021-09-30T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,204.20234301983947,613997.6470154835,3006.81,1315640.2985528444,3955880406.091678,1315436.0962098246,2850.17
304,2021-10-01T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,203.45195744796763,673454.4624268155,3310.14,1315843.7505102924,4355627032.314139,1315640.2985528444,3006.81
305,2021-10-02T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,204.33011221790616,689283.1139536402,3373.38,1316048.0806225103,4439530274.210364,1315843.7505102924,3310.14
306,2021-10-03T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,203.86226358401052,695822.6780649448,3413.2,1316251.9428860943,4492631131.458817,1316048.0806225103,3373.38
307,2021-10-04T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,203.95692832601617,689629.3639023422,3381.25,1316455.8998144204,4451266511.247509,1316251.9428860943,3413.2
308,2021-10-05T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,51180.23425497018,179815611.42672712,3513.38,1367636.1340693906,4805025440.716716,1316455.8998144204,3381.25
309,2021-10-06T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,203.64450327702588,730694.8057632638,3588.09,1367839.7785726676,4907932231.098804,1367636.1340693906,3513.38
310,2021-10-07T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,207.37377630085868,745257.8035322628,3593.79,1368047.1523489684,4916474175.6402,1367839.7785726676,3588.09
311,2021-10-08T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.7284363108879,752070.8236342908,3568.91,1368257.8807852792,4883189233.313391,1368047.1523489684,3593.79
312,2021-10-09T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,211.64269870579608,760614.2291708123,3593.86,1368469.523483985,4918087881.668155,1368257.8807852792,3568.91
313,2021-10-10T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,210.9527686179151,723087.0240469999,3427.72,1368680.476252603,4691453442.060573,1368469.523483985,3593.86
314,2021-10-11T00:00:00Z,1. Assets,1.1. Staked Assets,1.1.1. Staked ETH,-,1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,205.07015137999196,721481.9079881151,3518.22,1368885.5464039831,4816040507.069422,1368680.476252603,3427.72
