,PERIOD,PRIMARY_LABEL,SECONDARY_LABEL,ACCOUNT,CATEGORY,SUBCATEGORY,BASE_TOKEN_ADDRESS,VALUE_BASE_TOKEN,VALUE_USD,VALUE_ETH,TOKEN_PRICE,TOKEN_ETH_PRICE,QTY,QTY_USD,QTY_ETH,LAG_QTY,LAG_PRICE_USD,LAG_PRICE_ETH,HASH_KEY,INSERT_TS,TOKEN_SYMBOL
3808,2021-05-16T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.5419069016507945,-12689.164827716104,-3.5419069016507945,3582.58,1.0,-49.63953790334974,-177837.61570178272,-49.63953790334974,-46.09763100169894,3648.92,1.0,1e752d64fd79c2cd78feab9e82c168ad,,ETH
3809,2021-05-17T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.5286161646019414,-11595.491436983377,-3.5286161646019414,3286.13,1.0,-53.16815406795168,-174717.46612731807,-53.16815406795168,-49.63953790334974,3582.58,1.0,532d11aeb2b366bccb3ca0b074a3514a,,ETH
3810,2021-05-18T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.518905306497155,-11965.720793265991,-3.518905306497155,3400.41,1.0,-56.68705937444884,-192759.2435674696,-56.68705937444884,-53.16815406795168,3286.13,1.0,23d462e51a18eee2978b76e587247653,,ETH
3811,2021-05-19T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.51361844615284,-8748.207207231342,-3.51361844615284,2489.8,1.0,-60.20067782060168,-149887.64763773407,-60.20067782060168,-56.68705937444884,3400.41,1.0,492dcb055839e0280307e17935fb48eb,,ETH
3812,2021-05-20T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.4890633797026447,-9653.994137200638,-3.4890633797026447,2766.93,1.0,-63.68974120030432,-176225.05561935803,-63.68974120030432,-60.20067782060168,2489.8,1.0,27cbad52de0c64eefee89dc9620f52c6,,ETH
3813,2021-05-21T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.518063832598787,-8455.98304739612,-3.518063832598787,2403.59,1.0,-67.20780503290311,-161540.0080990356,-67.20780503290311,-63.68974120030432,2766.93,1.0,acdbff043a617f962aebe05131b69336,,ETH
3814,2021-05-22T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.5845528547502328,-8276.732541618287,-3.5845528547502328,2309.0,1.0,-70.79235788765334,-163459.55436259156,-70.79235788765334,-67.20780503290311,2403.59,1.0,22fe87da5b072a1a5eab6d6de1e43a8f,,ETH
3815,2021-05-23T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.576002250297836,-7589.421095852103,-3.576002250297836,2122.32,1.0,-74.36836013795117,-157833.45808797656,-74.36836013795117,-70.79235788765334,2309.0,1.0,f287c8f522437093708a180ba179840e,,ETH
3816,2021-05-24T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.56154469214868,-9407.784688863814,-3.56154469214868,2641.49,1.0,-77.92990483009986,-205851.0643096605,-77.92990483009986,-74.36836013795117,2122.32,1.0,329293242d55b0dc1eb4e721b7936498,,ETH
3817,2021-05-25T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.590674078449743,-9670.690682007124,-3.590674078449743,2693.28,1.0,-81.5205789085496,-219557.74476281847,-81.5205789085496,-77.92990483009986,2641.49,1.0,47b407641de369415cb12b3a60f38324,,ETH
3818,2021-05-26T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.574277681999721,-10276.72744850878,-3.574277681999721,2875.19,1.0,-85.09485659054931,-244663.88072058148,-85.09485659054931,-81.5205789085496,2693.28,1.0,2ba8febcbe763cc58d83509039f16bf5,,ETH
3819,2021-05-27T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.558802359999634,-9799.73170663659,-3.558802359999634,2753.66,1.0,-88.65365895054894,-244122.0345057686,-88.65365895054894,-85.09485659054931,2875.19,1.0,72a67c13deda83129a71dc4a278f07c4,,ETH
3820,2021-05-28T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.707438448800852,-9005.034322676876,-3.707438448800852,2428.91,1.0,-92.3610973993498,-224336.79308425472,-92.3610973993498,-88.65365895054894,2753.66,1.0,65bc28578a28b292a589222749b8b3b6,,ETH
3821,2021-05-29T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.92035578745161,-8969.264395436914,-3.92035578745161,2287.87,1.0,-96.2814531868014,-220279.44830248732,-96.2814531868014,-92.3610973993498,2428.91,1.0,689cdeb247028254eb3c293a284b73e7,,ETH
3822,2021-05-30T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.131514576348486,-9887.499368971434,-4.131514576348486,2393.19,1.0,-100.41296776314992,-240307.31032109272,-100.41296776314992,-96.2814531868014,2287.87,1.0,17087e454429042a76b9e7f64d9b1f5a,,ETH
3823,2021-05-31T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.126918802199806,-11160.096363284758,-4.126918802199806,2704.22,1.0,-104.53988656534972,-282698.85204775,-104.53988656534972,-100.41296776314992,2393.19,1.0,73c0e07eee0711af44af703d908fd5c4,,ETH
3824,2021-06-01T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.201008172500412,-11067.051909471638,-4.201008172500412,2634.38,1.0,-108.74089473785013,-286464.83827949764,-108.74089473785013,-104.53988656534972,2704.22,1.0,120074bad706c55a1a3974b3db160be4,,ETH
3825,2021-06-02T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.176592275298373,-11361.458668725903,-4.176592275298373,2720.27,1.0,-112.9174870131485,-307166.0523972575,-112.9174870131485,-108.74089473785013,2634.38,1.0,64972dc4ed719580c3b866a574bca4d9,,ETH
3826,2021-06-03T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.170023272599415,-11971.136010047498,-4.170023272599415,2870.76,1.0,-117.08751028574792,-336130.1410279137,-117.08751028574792,-112.9174870131485,2720.27,1.0,965cc4abcdd9c00f6e2c2e2338702596,,ETH
3827,2021-06-04T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.169475023600983,-11246.24159165846,-4.169475023600983,2697.28,1.0,-121.25698530934888,-327064.0413352006,-121.25698530934888,-117.08751028574792,2870.76,1.0,c5b06be56cba01eaffbbc9bc602963ac,,ETH
3828,2021-06-05T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.172216383000334,-10893.156310047912,-4.172216383000334,2610.88,1.0,-125.42920169234922,-327480.5941145208,-125.42920169234922,-121.25698530934888,2697.28,1.0,38fefa586946e3ae4ea44809d38a8acc,,ETH
3829,2021-06-06T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.137377231349901,-11187.343912253193,-4.137377231349901,2703.97,1.0,-129.56657892369913,-350344.1424123147,-129.56657892369913,-125.42920169234922,2610.88,1.0,0e9f98b8cb0ec300278bde887cba31b2,,ETH
3830,2021-06-07T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.149253154702309,-10751.254326743792,-4.149253154702309,2591.13,1.0,-133.71583207840143,-346475.10397330835,-133.71583207840143,-129.56657892369913,2703.97,1.0,c23257de7aacb96388979e99e5fb2568,,ETH
3831,2021-06-08T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.202879113901376,-10599.661125259268,-4.202879113901376,2522.0,1.0,-137.91871119230282,-347830.9896269877,-137.91871119230282,-133.71583207840143,2591.13,1.0,0ca6f2b65a4d31d32b7f74852e33604c,,ETH
3832,2021-06-09T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.303884758550158,-11225.951732269134,-4.303884758550158,2608.33,1.0,-142.222595950853,-370963.4636964884,-142.222595950853,-137.91871119230282,2522.0,1.0,83a6dcfdaa2f3a398454890556c94698,,ETH
3833,2021-06-10T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.284751016250415,-10641.350538898558,-4.284751016250415,2483.54,1.0,-146.50734696710342,-363856.85648668,-146.50734696710342,-142.222595950853,2608.33,1.0,4fd7756891ececb5ffc149afa7744766,,ETH
3834,2021-06-11T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.320179162351403,-10194.888392691711,-4.320179162351403,2359.83,1.0,-150.8275261294548,-355927.3209860713,-150.8275261294548,-146.50734696710342,2483.54,1.0,42cbdc6bcd453d611521b9b9ec1fb396,,ETH
3835,2021-06-12T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.3614560031525045,-10381.573724303908,-4.3614560031525045,2380.3,1.0,-155.18898213260732,-369396.3341702452,-155.18898213260732,-150.8275261294548,2359.83,1.0,0031bda007164a75f965a45ce2002cff,,ETH
3836,2021-06-13T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.3786157030996185,-10934.147775309277,-4.3786157030996185,2497.17,1.0,-159.56759783570695,-398467.4182873924,-159.56759783570695,-155.18898213260732,2380.3,1.0,37092982308377c842ed24a0597a8705,,ETH
3837,2021-06-14T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.407101082650123,-11299.057968730864,-4.407101082650123,2563.83,1.0,-163.97469891835706,-420403.25232785137,-163.97469891835706,-159.56759783570695,2497.17,1.0,2e1366fd31baa330c4260587d0e97422,,ETH
3838,2021-06-15T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.382415539150206,-11215.039606239292,-4.382415539150206,2559.1,1.0,-168.3571144575073,-430842.6916082068,-168.3571144575073,-163.97469891835706,2563.83,1.0,834aeffb2abcbd982ff73603fb2793f8,,ETH
3839,2021-06-16T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.3930474572496765,-10363.023229753697,-4.3930474572496765,2358.96,1.0,-172.75016191475694,-407510.721950435,-172.75016191475694,-168.3571144575073,2559.1,1.0,cc3ffcf834a6351d460a16ee884e48be,,ETH
3840,2021-06-17T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-3.878405040401233,-9217.882827622418,-3.878405040401233,2376.72,1.0,-176.62856695515816,-419796.6476536635,-176.62856695515816,-172.75016191475694,2358.96,1.0,efaa047c386499b1515a249f1277ab9f,,ETH
3841,2021-06-18T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.4193022427499855,-9843.642201546172,-4.4193022427499855,2227.42,1.0,-181.0478691979081,-403269.64480880456,-181.0478691979081,-176.62856695515816,2376.72,1.0,fd93cfc6af5f799a61227320c0fafcd0,,ETH
3842,2021-06-19T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.393095827698168,-9541.97986159353,-4.393095827698168,2172.04,1.0,-185.44096502560632,-402785.193674218,-185.44096502560632,-181.0478691979081,2227.42,1.0,229a9291f96c1b6d07a92e7123593572,,ETH
3843,2021-06-20T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.414571024200447,-9897.070924865224,-4.414571024200447,2241.91,1.0,-189.8555360498068,-425639.0248254223,-189.8555360498068,-185.44096502560632,2172.04,1.0,d2dba26052f90db4b55510e0e1a31a1f,,ETH
3844,2021-06-21T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.447864778847893,-8429.148542394641,-4.447864778847893,1895.1,1.0,-194.30340082865467,-368224.3749103834,-194.30340082865467,-189.8555360498068,2241.91,1.0,c1b4060e05da74b89cdf7cc29d7eb96e,,ETH
3845,2021-06-22T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.562824788347506,-8523.858615359859,-4.562824788347506,1868.11,1.0,-198.8662256170022,-371503.984737378,-198.8662256170022,-194.30340082865467,1895.1,1.0,5ea1782de9e33100eb137aa749769361,,ETH
3846,2021-06-23T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.710607756849264,-9273.820596986714,-4.710607756849264,1968.71,1.0,-203.57683337385143,-400783.7476314351,-203.57683337385143,-198.8662256170022,1868.11,1.0,27b6367c1352e21aff545fbaf3061a1f,,ETH
3847,2021-06-24T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.725163688600379,-9408.367923645985,-4.725163688600379,1991.12,1.0,-208.30199706245185,-414754.2723909891,-208.30199706245185,-203.57683337385143,1968.71,1.0,fd9e4813350b9bc95e7ea0d46ae83db2,,ETH
3848,2021-06-25T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.7304722359022255,-8657.568371981177,-4.7304722359022255,1830.17,1.0,-213.03246929835407,-389885.6343357687,-213.03246929835407,-208.30199706245185,1991.12,1.0,01550cad478322032f90d3000546cd99,,ETH
3849,2021-06-26T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.778862216801682,-8648.64147410118,-4.778862216801682,1809.77,1.0,-217.81133151515576,-394188.4134361834,-217.81133151515576,-213.03246929835407,1830.17,1.0,19de5c4e538805dfd5e2a9f5616ac12e,,ETH
3850,2021-06-27T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.856053159748122,-9528.498949526169,-4.856053159748122,1962.19,1.0,-222.66738467490387,-436915.7155352496,-222.66738467490387,-217.81133151515576,1809.77,1.0,3a11bc098fc862080ab100a46812e1ee,,ETH
3851,2021-06-28T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.8809722723977655,-10150.0794598966,-4.8809722723977655,2079.52,1.0,-227.54835694730164,-473191.3592390527,-227.54835694730164,-222.66738467490387,1962.19,1.0,65746b9a17bea0aa001ffb8fa1f5948e,,ETH
3852,2021-06-29T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.925712673301908,-10685.890330587894,-4.925712673301908,2169.41,1.0,-232.4740696206036,-504331.57137563353,-232.4740696206036,-227.54835694730164,2079.52,1.0,1ab7808ef453116dd1e4e0f4d4e63d7e,,ETH
3853,2021-06-30T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.929166503851118,-11224.697962569762,-4.929166503851118,2277.2,1.0,-237.40323612445468,-540614.6493026081,-237.40323612445468,-232.4740696206036,2169.41,1.0,3cff79c985fd6dec582dfc03ec89d842,,ETH
3854,2021-07-01T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.935918594399038,-10467.207689654486,-4.935918594399038,2120.62,1.0,-242.3391547188537,-513909.2582798955,-242.3391547188537,-237.40323612445468,2277.2,1.0,bcea7566a05d722f87c4b023567a8b2d,,ETH
3855,2021-07-02T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.905874872099406,-10558.227664737457,-4.905874872099406,2152.16,1.0,-247.24502959095312,-532110.8628844656,-247.24502959095312,-242.3391547188537,2120.62,1.0,aaf346755799c2adfe87d1c43db16166,,ETH
3856,2021-07-03T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.902002892550335,-10869.995334114665,-4.902002892550335,2217.46,1.0,-252.14703248350347,-559125.9586508696,-252.14703248350347,-247.24502959095312,2152.16,1.0,9e4fb4d93f4c2afad9aec2aeb0a53f8f,,ETH
3857,2021-07-04T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.876760370648396,-11350.41592466561,-4.876760370648396,2327.45,1.0,-257.02379285415185,-598210.0266783957,-257.02379285415185,-252.14703248350347,2217.46,1.0,a91a2973266dacdf84b8afec22be3b94,,ETH
3858,2021-07-05T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.860039193499271,-10777.039710800764,-4.860039193499271,2217.48,1.0,-261.88383204765114,-580722.1598890255,-261.88383204765114,-257.02379285415185,2327.45,1.0,be687e431313a183c6d8259c107406ce,,ETH
3859,2021-07-06T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.885158712453576,-11346.269625544675,-4.885158712453576,2322.6,1.0,-266.7689907601047,-619597.6579394192,-266.7689907601047,-261.88383204765114,2217.48,1.0,9e07e802acac4caa63d4d0ca74ee6c0d,,ETH
3860,2021-07-07T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.923231347848879,-11428.592321642474,-4.923231347848879,2321.36,1.0,-271.6922221079536,-630695.4567125192,-271.6922221079536,-266.7689907601047,2322.6,1.0,09ab58d015554e6ff5dc73c53d290191,,ETH
3861,2021-07-08T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-4.965264729103663,-10549.9958858103,-4.965264729103663,2124.76,1.0,-276.6574868370572,-587830.7617319057,-276.6574868370572,-271.6922221079536,2321.36,1.0,e8ffe24c024502c15ac2bbd3dc457a1f,,ETH
3862,2021-07-09T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.040586389496372,-10878.996792722231,-5.040586389496372,2158.28,1.0,-281.6980732265536,-607983.317483406,-281.6980732265536,-276.6574868370572,2124.76,1.0,f616e8622af6c5237199959df8183b8a,,ETH
3863,2021-07-10T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.184855801197494,-11006.30819766602,-5.184855801197494,2122.78,1.0,-286.88292902775106,-608989.3440815294,-286.88292902775106,-281.6980732265536,2158.28,1.0,84d29a70628932f4de3fcf2b896fd2c5,,ETH
3864,2021-07-11T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.203100947798032,-11133.907594155098,-5.203100947798032,2139.86,1.0,-292.0860299755491,-625023.2121034785,-292.0860299755491,-286.88292902775106,2122.78,1.0,37df4efddcff83d9291e853da6dd35a4,,ETH
3865,2021-07-12T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.23341538199706,-10655.024381130734,-5.23341538199706,2035.96,1.0,-297.31944535754616,-605330.4979701497,-297.31944535754616,-292.0860299755491,2139.86,1.0,adaa72eae1b54b25312703bfc7ea54f8,,ETH
3866,2021-07-13T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.393494427305615,-10470.444666672662,-5.393494427305615,1941.31,1.0,-302.71293978485176,-587659.6571337306,-302.71293978485176,-297.31944535754616,2035.96,1.0,0213b1201fbcf61719040574d5a50398,,ETH
3867,2021-07-14T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.336689621197652,-10663.399632803665,-5.336689621197652,1998.13,1.0,-308.0496294060494,-615523.2060051095,-308.0496294060494,-302.71293978485176,1941.31,1.0,b51550c8800d882761495bb088ad4949,,ETH
3868,2021-07-15T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.345427420796368,-10221.152134127358,-5.345427420796368,1912.13,1.0,-313.39505682684575,-599252.0900103166,-313.39505682684575,-308.0496294060494,1998.13,1.0,c6c870c5da44272cb27fb9d6bad34324,,ETH
3869,2021-07-16T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.341019566445587,-10033.318896350693,-5.341019566445587,1878.54,1.0,-318.73607639329134,-598758.4689478535,-318.73607639329134,-313.39505682684575,1912.13,1.0,df7ef9c8cc6508935cd7be2976f41294,,ETH
3870,2021-07-17T00:00:00Z,3. Surplus,3.2. Operating Performance,3.2.2. Cost of Revenue,3.2.2.1. Staking rewards to node operators (-),1. Historical,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,-5.341053851699826,-10147.307981228949,-5.341053851699826,1899.87,1.0,-324.0771302449912,-615704.4174385513,-324.0771302449912,-318.73607639329134,1878.54,1.0,ae962712a39752d6e9172051d9459800,,ETH
